id	assigned_topic	topic_label	label
Pod_0	1877	1877_zombie_walkers_zombies_walking	children_children
Pod_1	159	159_windows_vista_os_pc	children_children
Pod_2	159	159_windows_vista_os_pc	children_children
Pod_3	159	159_windows_vista_os_pc	children_children
Pod_4	1617	1617_literature_tales_adventures_books	children_children
Pod_5	111	111_flags_flag_flagpole_commonwealth	children_children
Pod_6	334	334_boulevard_celebrity_fame_celebrities	children_children
Pod_7	334	334_boulevard_celebrity_fame_celebrities	children_children
Pod_8	646	646_boots_sequels_sequel_premiered	children_children
Pod_10	2154	2154_studios_lions_acquisitions_paramount	children_children
Pod_11	2043	2043_broadway_musicals_theatre_cat	children_children
Pod_12	519	519_chains_albums_album_toured	children_children
Pod_13	519	519_chains_albums_album_toured	children_children
Pod_14	522	522_fertility_overpopulation_childbearing_adoptions	children_children
Pod_15	893	893_paternal_stepfather_nazi_illegitimate	children_children
Pod_16	845	845_murdered_strangled_killed_unconscious	children_children
Pod_17	1199	1199_borscht_recipes_recipe_cuisines	children_children
Pod_18	1877	1877_zombie_walkers_zombies_walking	children_children
Pod_19	1813	1813_honeys_honey_honeydew_bees	children_children
Pod_20	1460	1460_aunt_uncle_breakfast_mammy	children_children
Pod_21	1542	1542_1852_novels_novel_cabin	children_children
Pod_23	2163	2163_sausage_sausages_bun_chili	children_children
Pod_24	349	349_kiss_toured_concerts_tour	children_children
Pod_25	1028	1028_probability_probabilities_doors_car	children_children
Pod_26	159	159_windows_vista_os_pc	children_children
Pod_27	522	522_fertility_overpopulation_childbearing_adoptions	children_children
Pod_28	0	0_goalscorer_scored_goals_goal	children_children
Pod_29	1210	1210_slaughterhouse_novelist_novels_writer	children_children
Pod_30	415	415_deforestation_reforestation_forestry_forests	children_children
Pod_31	700	700_homeless_homelessness_shelters_shelter	children_children
Pod_32	550	550_punk_indie_genre_genres	children_children
Pod_33	1012	1012_violinist_violin_violins_albums	children_children
Pod_34	1863	1863_rap_rock_album_band	children_children
Pod_35	441	441_woman_wonder_goddess_feminist	children_children
Pod_36	177	177_dementia_dementias_neurodegenerative_parkinsonism	children_children
Pod_37	2	2_married_divorced_couple_remarried	children_children
Pod_38	1777	1777_boar_boars_pigs_pig	children_children
Pod_39	790	790_degree_bachelor_diploma_qualification	children_children
Pod_40	349	349_kiss_toured_concerts_tour	children_children
Pod_41	1756	1756_horse_horses_cavalry_rode	children_children
Pod_42	877	877_stratosphere_meteorological_stratospheric_climatic	children_children
Pod_43	1956	1956_ashes_wickets_cricket_innings	children_children
Pod_44	594	594_hammer_rapper_rappers_rap	children_children
Pod_45	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_46	2322	2322_moon_drummer_drums_drummers	Non-ritual_Ballad
Pod_47	231	231_bighorn_1876_bull_elk	Non-ritual_Ballad
Pod_48	1126	1126_racing_speed_chases_racer	Non-ritual_Ballad
Pod_49	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_50	1901	1901_sat_exams_exam_admissions	Non-ritual_Ballad
Pod_51	369	369_novel_scout_rye_nonfiction	Non-ritual_Ballad
Pod_52	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_53	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_54	93	93_goaltender_puck_goalie_hockey	Non-ritual_Ballad
Pod_55	1819	1819_javelin_athlete_badminton_olympic	Non-ritual_Ballad
Pod_56	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_57	800	800_buzz_toy_toys_woody	Non-ritual_Ballad
Pod_58	800	800_buzz_toy_toys_woody	Non-ritual_Ballad
Pod_59	506	506_soprano_mafia_joey_carmine	Non-ritual_Ballad
Pod_60	1597	1597_brewery_beers_breweries_tents	Non-ritual_Ballad
Pod_61	1863	1863_rap_rock_album_band	Non-ritual_Ballad
Pod_62	334	334_boulevard_celebrity_fame_celebrities	Non-ritual_Ballad
Pod_64	956	956_patients_inpatients_physicians_physician	Non-ritual_Ballad
Pod_65	361	361_flash_comics_episodes_storylines	Non-ritual_Ballad
Pod_66	1637	1637_donkey_fairy_godmother_dragon	Non-ritual_Ballad
Pod_67	666	666_nonfiction_bestseller_novelist_autobiography	Non-ritual_Ballad
Pod_71	938	938_ford_presidency_presidential_presidents	Non-ritual_Ballad
Pod_72	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_73	1528	1528_halo_chief_343_master	Non-ritual_Ballad
Pod_75	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_76	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_84	640	640_defamation_lawsuit_sued_libel	Non-ritual_Ballad
Pod_85	1013	1013_law_jurisprudence_judicial_statutes	Non-ritual_Ballad
Pod_86	1623	1623_reliance_shareholders_shareholder_chairman	Non-ritual_Ballad
Pod_87	1623	1623_reliance_shareholders_shareholder_chairman	Non-ritual_Ballad
Pod_88	1597	1597_brewery_beers_breweries_tents	Non-ritual_Ballad
Pod_89	1915	1915_fate_fates_doctor_doctorate	Non-ritual_Ballad
Pod_90	1100	1100_hill_silent_sequel_remake	Non-ritual_Ballad
Pod_91	248	248_species_wildlife_fauna_birds	Non-ritual_Ballad
Pod_92	1901	1901_sat_exams_exam_admissions	Non-ritual_Ballad
Pod_93	334	334_boulevard_celebrity_fame_celebrities	Non-ritual_Ballad
Pod_94	1877	1877_zombie_walkers_zombies_walking	Non-ritual_Ballad
Pod_95	1550	1550_dew_cola_flavors_soda	Non-ritual_Ballad
Pod_96	1810	1810_conquered_tribes_ancient_steppes	Non-ritual_Ballad
Pod_97	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_98	1581	1581_mix_albums_little_remix	Non-ritual_Ballad
Pod_99	1060	1060_fort_battle_1836_surrender	Non-ritual_Ballad
Pod_100	666	666_nonfiction_bestseller_novelist_autobiography	Non-ritual_Ballad
Pod_101	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_102	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_103	1877	1877_zombie_walkers_zombies_walking	Non-ritual_Ballad
Pod_104	1581	1581_mix_albums_little_remix	Non-ritual_Ballad
Pod_105	2053	2053_concert_concerts_tour_theater	Non-ritual_Ballad
Pod_106	2053	2053_concert_concerts_tour_theater	Non-ritual_Ballad
Pod_107	734	734_executives_stockholders_accounting_shareholders	Non-ritual_Ballad
Pod_108	1013	1013_law_jurisprudence_judicial_statutes	Non-ritual_Ballad
Pod_109	627	627_labour_children_labor_poverty	Non-ritual_Ballad
Pod_110	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_111	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_112	666	666_nonfiction_bestseller_novelist_autobiography	Non-ritual_Ballad
Pod_114	1132	1132_burning_burners_organizers_attendees	Non-ritual_Ballad
Pod_115	2190	2190_wiggle_band_entertainers_concert	Non-ritual_Ballad
Pod_116	572	572_prix_qualifying_podium_laps	Non-ritual_Ballad
Pod_117	415	415_deforestation_reforestation_forestry_forests	Non-ritual_Ballad
Pod_118	1446	1446_happiness_wellbeing_unhappiness_happier	Non-ritual_Ballad
Pod_119	1528	1528_halo_chief_343_master	Non-ritual_Ballad
Pod_120	519	519_chains_albums_album_toured	Non-ritual_Ballad
Pod_123	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_124	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_125	2275	2275_irrigation_sea_waters_salinity	Non-ritual_Ballad
Pod_126	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_127	1813	1813_honeys_honey_honeydew_bees	Non-ritual_Ballad
Pod_128	1819	1819_javelin_athlete_badminton_olympic	Non-ritual_Ballad
Pod_129	522	522_fertility_overpopulation_childbearing_adoptions	Non-ritual_Ballad
Pod_130	441	441_woman_wonder_goddess_feminist	Non-ritual_Ballad
Pod_131	522	522_fertility_overpopulation_childbearing_adoptions	Non-ritual_Ballad
Pod_132	1581	1581_mix_albums_little_remix	Non-ritual_Ballad
Pod_133	349	349_kiss_toured_concerts_tour	Non-ritual_Ballad
Pod_134	349	349_kiss_toured_concerts_tour	Non-ritual_Ballad
Pod_135	627	627_labour_children_labor_poverty	Non-ritual_Ballad
Pod_136	2209	2209_midnight_noon_midday_clock	Non-ritual_Ballad
Pod_137	2209	2209_midnight_noon_midday_clock	Non-ritual_Ballad
Pod_138	334	334_boulevard_celebrity_fame_celebrities	Non-ritual_Ballad
Pod_139	993	993_cartoons_cartoon_spinach_comic	Non-ritual_Ballad
Pod_140	1550	1550_dew_cola_flavors_soda	Non-ritual_Ballad
Pod_141	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_142	1915	1915_fate_fates_doctor_doctorate	Non-ritual_Ballad
Pod_143	1915	1915_fate_fates_doctor_doctorate	Non-ritual_Ballad
Pod_146	334	334_boulevard_celebrity_fame_celebrities	Non-ritual_Ballad
Pod_147	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_149	1646	1646_catch_22_circumstance_novel	Non-ritual_Ballad
Pod_150	896	896_airlines_airline_pan_flights	Non-ritual_Ballad
Pod_151	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_153	422	422_miss_pageant_pageants_pageantry	Non-ritual_Ballad
Pod_154	1232	1232_conferences_talks_presentations_livestreams	Non-ritual_Ballad
Pod_155	1232	1232_conferences_talks_presentations_livestreams	Non-ritual_Ballad
Pod_156	2105	2105_sailed_seaworthy_boat_vessel	Non-ritual_Ballad
Pod_157	108	108_swift_songwriting_songwriter_songwriters	Non-ritual_Ballad
Pod_158	1646	1646_catch_22_circumstance_novel	Non-ritual_Ballad
Pod_159	254	254_creole_creoles_lingua_bilingual	Non-ritual_Ballad
Pod_160	254	254_creole_creoles_lingua_bilingual	Non-ritual_Ballad
Pod_161	254	254_creole_creoles_lingua_bilingual	Non-ritual_Ballad
Pod_162	741	741_airing_adult_swim_aqua	Non-ritual_Ballad
Pod_163	1915	1915_fate_fates_doctor_doctorate	Non-ritual_Ballad
Pod_164	335	335_trilogy_remastered_gods_editions	Non-ritual_Ballad
Pod_165	335	335_trilogy_remastered_gods_editions	Non-ritual_Ballad
Pod_166	159	159_windows_vista_os_pc	Non-ritual_Ballad
Pod_167	159	159_windows_vista_os_pc	Non-ritual_Ballad
Pod_168	918	918_hemp_cannabis_textiles_cultivated	Non-ritual_Ballad
Pod_169	918	918_hemp_cannabis_textiles_cultivated	Non-ritual_Ballad
Pod_170	1915	1915_fate_fates_doctor_doctorate	Non-ritual_Ballad
Pod_171	1915	1915_fate_fates_doctor_doctorate	Non-ritual_Ballad
Pod_172	1333	1333_peregrines_peregrine_falcon_falconry	Non-ritual_Ballad
Pod_173	487	487_oblast_soviet_yuri_grandmother	Non-ritual_Ballad
Pod_174	2193	2193_blade_prequels_sequel_2049	Non-ritual_Ballad
Pod_175	741	741_airing_adult_swim_aqua	Non-ritual_Ballad
Pod_176	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_177	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_178	2190	2190_wiggle_band_entertainers_concert	Non-ritual_Ballad
Pod_179	2190	2190_wiggle_band_entertainers_concert	Non-ritual_Ballad
Pod_181	1813	1813_honeys_honey_honeydew_bees	Non-ritual_Ballad
Pod_182	1813	1813_honeys_honey_honeydew_bees	Non-ritual_Ballad
Pod_183	1813	1813_honeys_honey_honeydew_bees	Non-ritual_Ballad
Pod_184	1013	1013_law_jurisprudence_judicial_statutes	Non-ritual_Ballad
Pod_185	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_186	708	708_piazza_opera_tenor_bohème	Non-ritual_Ballad
Pod_187	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_188	708	708_piazza_opera_tenor_bohème	Non-ritual_Ballad
Pod_189	1901	1901_sat_exams_exam_admissions	Non-ritual_Ballad
Pod_190	2105	2105_sailed_seaworthy_boat_vessel	Non-ritual_Ballad
Pod_191	2154	2154_studios_lions_acquisitions_paramount	Non-ritual_Ballad
Pod_192	369	369_novel_scout_rye_nonfiction	Non-ritual_Ballad
Pod_193	1810	1810_conquered_tribes_ancient_steppes	Non-ritual_Ballad
Pod_194	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_195	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_196	1027	1027_daddy_reggaeton_rapper_rap	Non-ritual_Ballad
Pod_198	1629	1629_payments_bank_payment_prepaid	Non-ritual_Ballad
Pod_199	1629	1629_payments_bank_payment_prepaid	Non-ritual_Ballad
Pod_200	1901	1901_sat_exams_exam_admissions	Non-ritual_Ballad
Pod_202	640	640_defamation_lawsuit_sued_libel	Non-ritual_Ballad
Pod_203	1901	1901_sat_exams_exam_admissions	Non-ritual_Ballad
Pod_204	1597	1597_brewery_beers_breweries_tents	Non-ritual_Ballad
Pod_205	1597	1597_brewery_beers_breweries_tents	Non-ritual_Ballad
Pod_206	1394	1394_brothers_nick_band_songs	Non-ritual_Ballad
Pod_207	1394	1394_brothers_nick_band_songs	Non-ritual_Ballad
Pod_209	1901	1901_sat_exams_exam_admissions	Non-ritual_Ballad
Pod_210	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_211	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_212	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_213	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_214	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_215	2159	2159_crops_agriculture_agricultural_maize	Non-ritual_Ballad
Pod_216	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_217	2159	2159_crops_agriculture_agricultural_maize	Non-ritual_Ballad
Pod_218	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_219	2159	2159_crops_agriculture_agricultural_maize	Non-ritual_Ballad
Pod_220	1790	1790_cents_coins_monetary_shillings	Non-ritual_Ballad
Pod_221	1550	1550_dew_cola_flavors_soda	Non-ritual_Ballad
Pod_222	1550	1550_dew_cola_flavors_soda	Non-ritual_Ballad
Pod_224	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_225	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_226	1036	1036_ivy_poison_poisons_poisoned	Non-ritual_Ballad
Pod_227	1036	1036_ivy_poison_poisons_poisoned	Non-ritual_Ballad
Pod_228	1877	1877_zombie_walkers_zombies_walking	Non-ritual_Ballad
Pod_229	2129	2129_fish_cannibalism_tortured_murders	Non-ritual_Ballad
Pod_230	2129	2129_fish_cannibalism_tortured_murders	Non-ritual_Ballad
Pod_231	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_232	1132	1132_burning_burners_organizers_attendees	Non-ritual_Ballad
Pod_233	1132	1132_burning_burners_organizers_attendees	Non-ritual_Ballad
Pod_234	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_235	1446	1446_happiness_wellbeing_unhappiness_happier	Non-ritual_Ballad
Pod_236	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_237	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_242	956	956_patients_inpatients_physicians_physician	Non-ritual_Ballad
Pod_244	1319	1319_waits_musician_singer_singers	Non-ritual_Ballad
Pod_245	666	666_nonfiction_bestseller_novelist_autobiography	Non-ritual_Ballad
Pod_246	1637	1637_donkey_fairy_godmother_dragon	Non-ritual_Ballad
Pod_247	1637	1637_donkey_fairy_godmother_dragon	Non-ritual_Ballad
Pod_248	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_249	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_250	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_252	1646	1646_catch_22_circumstance_novel	Non-ritual_Ballad
Pod_253	1646	1646_catch_22_circumstance_novel	Non-ritual_Ballad
Pod_254	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_256	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_257	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_258	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_267	1013	1013_law_jurisprudence_judicial_statutes	Non-ritual_Ballad
Pod_268	1623	1623_reliance_shareholders_shareholder_chairman	Non-ritual_Ballad
Pod_269	1623	1623_reliance_shareholders_shareholder_chairman	Non-ritual_Ballad
Pod_270	2275	2275_irrigation_sea_waters_salinity	Non-ritual_Ballad
Pod_271	2275	2275_irrigation_sea_waters_salinity	Non-ritual_Ballad
Pod_272	1623	1623_reliance_shareholders_shareholder_chairman	Non-ritual_Ballad
Pod_273	1623	1623_reliance_shareholders_shareholder_chairman	Non-ritual_Ballad
Pod_274	1623	1623_reliance_shareholders_shareholder_chairman	Non-ritual_Ballad
Pod_275	108	108_swift_songwriting_songwriter_songwriters	Non-ritual_Ballad
Pod_276	108	108_swift_songwriting_songwriter_songwriters	Non-ritual_Ballad
Pod_277	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_278	1043	1043_cloud_clouds_azure_virtualization	Non-ritual_Ballad
Pod_279	1043	1043_cloud_clouds_azure_virtualization	Non-ritual_Ballad
Pod_280	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_281	506	506_soprano_mafia_joey_carmine	Non-ritual_Ballad
Pod_282	1053	1053_bird_storm_star_rebounds	Non-ritual_Ballad
Pod_283	1597	1597_brewery_beers_breweries_tents	Non-ritual_Ballad
Pod_284	325	325_cossacks_tsar_tsarist_soviet	Non-ritual_Ballad
Pod_285	248	248_species_wildlife_fauna_birds	Non-ritual_Ballad
Pod_286	1790	1790_cents_coins_monetary_shillings	Non-ritual_Ballad
Pod_287	1790	1790_cents_coins_monetary_shillings	Non-ritual_Ballad
Pod_288	1790	1790_cents_coins_monetary_shillings	Non-ritual_Ballad
Pod_289	1538	1538_bridges_bridge_viaducts_arches	Non-ritual_Ballad
Pod_290	2210	2210_griffin_donation_donated_museum	Non-ritual_Ballad
Pod_291	2210	2210_griffin_donation_donated_museum	Non-ritual_Ballad
Pod_292	2210	2210_griffin_donation_donated_museum	Non-ritual_Ballad
Pod_293	108	108_swift_songwriting_songwriter_songwriters	Non-ritual_Ballad
Pod_294	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_295	1581	1581_mix_albums_little_remix	Non-ritual_Ballad
Pod_296	1581	1581_mix_albums_little_remix	Non-ritual_Ballad
Pod_297	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_298	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_299	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_300	1043	1043_cloud_clouds_azure_virtualization	Non-ritual_Ballad
Pod_301	1043	1043_cloud_clouds_azure_virtualization	Non-ritual_Ballad
Pod_302	1043	1043_cloud_clouds_azure_virtualization	Non-ritual_Ballad
Pod_303	1043	1043_cloud_clouds_azure_virtualization	Non-ritual_Ballad
Pod_304	2275	2275_irrigation_sea_waters_salinity	Non-ritual_Ballad
Pod_305	2275	2275_irrigation_sea_waters_salinity	Non-ritual_Ballad
Pod_306	325	325_cossacks_tsar_tsarist_soviet	Non-ritual_Ballad
Pod_307	325	325_cossacks_tsar_tsarist_soviet	Non-ritual_Ballad
Pod_308	918	918_hemp_cannabis_textiles_cultivated	Non-ritual_Ballad
Pod_309	1581	1581_mix_albums_little_remix	Non-ritual_Ballad
Pod_310	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_311	1550	1550_dew_cola_flavors_soda	Non-ritual_Ballad
Pod_312	1597	1597_brewery_beers_breweries_tents	Non-ritual_Ballad
Pod_313	1597	1597_brewery_beers_breweries_tents	Non-ritual_Ballad
Pod_314	1267	1267_doomsday_sequel_gameplay_multiplayer	Non-ritual_Ballad
Pod_315	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_316	398	398_sins_sin_sinfulness_theology	Non-ritual_Ballad
Pod_317	1615	1615_till_acquitted_lynched_casket	Non-ritual_Ballad
Pod_318	1770	1770_bugs_insects_insecticides_pest	Non-ritual_Ballad
Pod_319	1843	1843_rivers_celebrity_housewives_comedian	Non-ritual_Ballad
Pod_320	1297	1297_hello_greeting_cat_cuteness	Non-ritual_Ballad
Pod_321	520	520_spice_concert_girls_spicy	Non-ritual_Ballad
Pod_322	2037	2037_woke_woken_wake_awake	Non-ritual_Ballad
Pod_325	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Ballad
Pod_326	1813	1813_honeys_honey_honeydew_bees	Non-ritual_Ballad
Pod_327	1597	1597_brewery_beers_breweries_tents	Non-ritual_Ballad
Pod_328	1597	1597_brewery_beers_breweries_tents	Non-ritual_Ballad
Pod_329	1520	1520_album_songs_vocals_song	Non-ritual_Ballad
Pod_330	1863	1863_rap_rock_album_band	Non-ritual_Ballad
Pod_332	1446	1446_happiness_wellbeing_unhappiness_happier	Non-ritual_Ballad
Pod_334	1756	1756_horse_horses_cavalry_rode	Non-ritual_Ballad
Pod_335	2129	2129_fish_cannibalism_tortured_murders	Non-ritual_Ballad
Pod_336	2129	2129_fish_cannibalism_tortured_murders	Non-ritual_Ballad
Pod_337	522	522_fertility_overpopulation_childbearing_adoptions	Non-ritual_Ballad
Pod_338	2222	2222_retailer_store_sales_shop	Non-ritual_Ballad
Pod_339	1412	1412_daredevil_marvel_superhero_miniseries	Non-ritual_Ballad
Pod_340	140	140_panzer_soviets_infantry_1944	Non-ritual_Ballad
Pod_341	1297	1297_hello_greeting_cat_cuteness	Non-ritual_Ballad
Pod_342	1297	1297_hello_greeting_cat_cuteness	Non-ritual_Ballad
Pod_343	1915	1915_fate_fates_doctor_doctorate	Non-ritual_Ballad
Pod_344	1446	1446_happiness_wellbeing_unhappiness_happier	Non-ritual_Ballad
Pod_345	1915	1915_fate_fates_doctor_doctorate	Non-ritual_Ballad
Pod_346	1915	1915_fate_fates_doctor_doctorate	Non-ritual_Ballad
Pod_348	335	335_trilogy_remastered_gods_editions	Non-ritual_Ballad
Pod_349	335	335_trilogy_remastered_gods_editions	Non-ritual_Ballad
Pod_350	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_351	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_352	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_353	666	666_nonfiction_bestseller_novelist_autobiography	Non-ritual_Ballad
Pod_355	350	350_holiday_celebrates_holidays_celebrated	Non-ritual_Ballad
Pod_356	1030	1030_blackberry_smartphone_smartphones_android	Non-ritual_Ballad
Pod_357	1482	1482_battalions_regiments_battalion_regiment	Non-ritual_Ballad
Pod_358	398	398_sins_sin_sinfulness_theology	Non-ritual_Ballad
Pod_359	398	398_sins_sin_sinfulness_theology	Non-ritual_Ballad
Pod_360	2367	2367_critical_thinking_reasoned_reflective	Non-ritual_Ballad
Pod_361	651	651_voiced_voice_voices_voiceover	Non-ritual_Ballad
Pod_362	651	651_voiced_voice_voices_voiceover	Non-ritual_Ballad
Pod_363	651	651_voiced_voice_voices_voiceover	Non-ritual_Ballad
Pod_364	651	651_voiced_voice_voices_voiceover	Non-ritual_Ballad
Pod_365	1581	1581_mix_albums_little_remix	Non-ritual_Ballad
Pod_366	1354	1354_1939_1942_1930s_affair	Non-ritual_Ballad
Pod_367	1542	1542_1852_novels_novel_cabin	Non-ritual_Ballad
Pod_368	1542	1542_1852_novels_novel_cabin	Non-ritual_Ballad
Pod_369	1542	1542_1852_novels_novel_cabin	Non-ritual_Ballad
Pod_370	1542	1542_1852_novels_novel_cabin	Non-ritual_Ballad
Pod_371	1542	1542_1852_novels_novel_cabin	Non-ritual_Ballad
Pod_374	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_375	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_376	422	422_miss_pageant_pageants_pageantry	Non-ritual_Ballad
Pod_377	1272	1272_firearm_firearms_handgun_guns	Non-ritual_Ballad
Pod_378	19	19_rifle_rifles_firearm_firearms	Non-ritual_Ballad
Pod_379	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_380	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_381	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_382	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Ballad
Pod_383	1446	1446_happiness_wellbeing_unhappiness_happier	Non-ritual_Ballad
Pod_384	2222	2222_retailer_store_sales_shop	Non-ritual_Ballad
Pod_385	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_386	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_387	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_388	1409	1409_missionaries_charity_nuns_orphanages	Non-ritual_Ballad
Pod_389	350	350_holiday_celebrates_holidays_celebrated	Non-ritual_Ballad
Pod_391	1915	1915_fate_fates_doctor_doctorate	Non-ritual_Ballad
Pod_395	134	134_angels_archangels_archangel_angelic	Family-ritual_wedding
Pod_396	134	134_angels_archangels_archangel_angelic	Family-ritual_wedding
Pod_397	108	108_swift_songwriting_songwriter_songwriters	Non-ritual_Romance
Pod_398	1119	1119_proud_boys_protests_protesters	Non-ritual_Lyrical
Pod_399	1492	1492_attractiveness_aesthetics_beauty_aesthetic	Non-ritual_Lyrical
Pod_400	999	999_rescuers_rescuer_survivors_rescue	Non-ritual_Lyrical
Pod_401	1581	1581_mix_albums_little_remix	Non-ritual_Lyrical
Pod_402	108	108_swift_songwriting_songwriter_songwriters	Non-ritual_Lyrical
Pod_403	1320	1320_aviation_pilots_airplane_pilot	Non-ritual_Lyrical
Pod_404	1877	1877_zombie_walkers_zombies_walking	Non-ritual_Lyrical
Pod_405	1520	1520_album_songs_vocals_song	Non-ritual_Lyrical
Pod_407	1513	1513_redheads_redhead_reddish_ginger	Non-ritual_Lyrical
Pod_408	1581	1581_mix_albums_little_remix	Non-ritual_Lyrical
Pod_409	1581	1581_mix_albums_little_remix	Non-ritual_Lyrical
Pod_410	325	325_cossacks_tsar_tsarist_soviet	Non-ritual_Lyrical
Pod_411	1756	1756_horse_horses_cavalry_rode	Non-ritual_Lyrical
Pod_412	107	107_anthrax_slayer_thrash_bands	Non-ritual_Lyrical
Pod_413	1606	1606_ibn_folktales_tales_literature	Non-ritual_Lyrical
Pod_414	1520	1520_album_songs_vocals_song	Non-ritual_Lyrical
Pod_415	334	334_boulevard_celebrity_fame_celebrities	Non-ritual_Lyrical
Pod_416	666	666_nonfiction_bestseller_novelist_autobiography	Non-ritual_Lyrical
Pod_417	1297	1297_hello_greeting_cat_cuteness	Non-ritual_Lyrical
Pod_418	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Lyrical
Pod_419	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Lyrical
Pod_420	1813	1813_honeys_honey_honeydew_bees	Non-ritual_Lyrical
Pod_421	1704	1704_gypsy_disorder_seizure_investigators	Non-ritual_Lyrical
Pod_422	1926	1926_duchess_duke_royal_potters	Non-ritual_Lyrical
Pod_423	1353	1353_cherry_blossom_cherries_blossoms	Non-ritual_Lyrical
