id,assigned_topic,topic_label,top_topic_prob
eys0614660155,25,25_little wine_heaven_drink little_lord god,1.0
eys0614760170,23,23_spindle_spinning_rooster_spin,1.0
eys0614860183,26,26_beautiful hay_mowed hay_hay_sheepfold,1.0
eys0615110244,0,0_praise_sorrow_god_soul,0.0
eys0616190047,0,0_praise_sorrow_god_soul,0.0
eys0706630026,0,0_praise_sorrow_god_soul,0.0
eys0706800056,21,21_bark_shouts_trees_flee,0.47850183
eys0715340010,0,0_praise_sorrow_god_soul,0.0
eys0715460027,0,0_praise_sorrow_god_soul,0.0
eys0715690076,0,0_praise_sorrow_god_soul,0.0
eys0715960116,0,0_praise_sorrow_god_soul,0.0
eys0716160145,19,19_widow_widow widow_allow mother_green meadow,1.0
eys0716980268,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,1.0
eys0716980269,0,0_praise_sorrow_god_soul,0.0
eys0717540369,0,0_praise_sorrow_god_soul,0.0
eys0717550372,0,0_praise_sorrow_god_soul,0.0
eys0722820026,0,0_praise_sorrow_god_soul,0.0
eys0722910041,0,0_praise_sorrow_god_soul,0.0
eys0722920043,0,0_praise_sorrow_god_soul,0.0
eys0723140094,0,0_praise_sorrow_god_soul,0.0
eys0723150096,23,23_spindle_spinning_rooster_spin,1.0
eys0805580059,0,0_praise_sorrow_god_soul,0.0
eys0805620068,18,18_want farmer_pepíček_praises_horses,1.0
eys0806100140,0,0_praise_sorrow_god_soul,0.0
eys0806530216,0,0_praise_sorrow_god_soul,0.0
eys0806880268,24,24_rice cake_rice fields_arirang arariyo_sangju,1.0
eys0808150447,0,0_praise_sorrow_god_soul,0.0
eys0808210454,0,0_praise_sorrow_god_soul,0.0
eys0808360479,0,0_praise_sorrow_god_soul,0.0
eys080837480b,0,0_praise_sorrow_god_soul,0.0
eys0811530008,23,23_spindle_spinning_rooster_spin,1.0
eys0811780054,25,25_little wine_heaven_drink little_lord god,1.0
eys0909490011,0,0_praise_sorrow_god_soul,0.0
eys0910020091,0,0_praise_sorrow_god_soul,0.0
eys0922830094,25,25_little wine_heaven_drink little_lord god,1.0
eys1022430016,0,0_praise_sorrow_god_soul,0.0
eys1022630061,12,12_dear maiden_praise_roses_joyful,1.0
eys1022780086,22,22_weaving song_song weaving_fairy_sound dragon,1.0
eys1022880100,0,0_praise_sorrow_god_soul,0.0
eys1029050081,0,0_praise_sorrow_god_soul,0.0
h10100180002,0,0_praise_sorrow_god_soul,0.0
h10101990032,0,0_praise_sorrow_god_soul,0.0
h10102020037,0,0_praise_sorrow_god_soul,0.0
h10102450128,0,0_praise_sorrow_god_soul,0.0
h10700370019,0,0_praise_sorrow_god_soul,0.0
h10700600059,0,0_praise_sorrow_god_soul,0.0
h20102850423,0,0_praise_sorrow_god_soul,0.0
h20102880426,0,0_praise_sorrow_god_soul,0.0
h21109540011,25,25_little wine_heaven_drink little_lord god,1.0
h21300830027,23,23_spindle_spinning_rooster_spin,1.0
h21301290022,13,13_lullaby baby_lullaby_lullaby lullaby_lullaby little,1.0
h21304900006,0,0_praise_sorrow_god_soul,0.0
h21304960009,0,0_praise_sorrow_god_soul,0.0
h21306030003,24,24_rice cake_rice fields_arirang arariyo_sangju,1.0
h21403410004,0,0_praise_sorrow_god_soul,0.0
h22609160021,25,25_little wine_heaven_drink little_lord god,0.5182954
h24000901036,0,0_praise_sorrow_god_soul,0.0
h24607080020,9,9_lullaby lullaby_lullaby_sleeping lullaby_lullaby sleeping,0.79989123
h25706320016,0,0_praise_sorrow_god_soul,0.0
h30101360004,0,0_praise_sorrow_god_soul,0.0
h30101400008,0,0_praise_sorrow_god_soul,0.0
h30400830001,25,25_little wine_heaven_drink little_lord god,1.0
h31708530008,0,0_praise_sorrow_god_soul,0.0
goheung-0512,0,0_praise_sorrow_god_soul,0.0
yeongdong-0104,0,0_praise_sorrow_god_soul,0.0
hwacheon-0217,0,0_praise_sorrow_god_soul,0.0
gn.goseong-0107,24,24_rice cake_rice fields_arirang arariyo_sangju,1.0
hampyeong-0402,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,1.0
yeongam-0423,0,0_praise_sorrow_god_soul,0.0
icheon-0412,0,0_praise_sorrow_god_soul,0.0
jindo-0543,0,0_praise_sorrow_god_soul,0.0
cheolwon-0310,0,0_praise_sorrow_god_soul,0.0
namhae-0205,25,25_little wine_heaven_drink little_lord god,1.0
nonsan-0106,0,0_praise_sorrow_god_soul,0.0
ulsan-0919,0,0_praise_sorrow_god_soul,0.0
gochang-0712,9,9_lullaby lullaby_lullaby_sleeping lullaby_lullaby sleeping,1.0
yangyang-1208,3,3_farming_harvest_crescent moon_moon crescent,0.80898446
muju-0508,0,0_praise_sorrow_god_soul,0.0
yanggu-0929,0,0_praise_sorrow_god_soul,0.0
hwacheon-0208,0,0_praise_sorrow_god_soul,0.0
gangjin-0309,24,24_rice cake_rice fields_arirang arariyo_sangju,0.6903368
dalseong-0119,22,22_weaving song_song weaving_fairy_sound dragon,1.0
hampyeong-0404,0,0_praise_sorrow_god_soul,0.0
yeonggwang-0136,0,0_praise_sorrow_god_soul,0.0
hampyeong-0403,0,0_praise_sorrow_god_soul,0.0
gwangjusi-0235,22,22_weaving song_song weaving_fairy_sound dragon,0.76699185
andong-0223,13,13_lullaby baby_lullaby_lullaby lullaby_lullaby little,1.0
haenam-0523,13,13_lullaby baby_lullaby_lullaby lullaby_lullaby little,0.57134205
namhae-0206,25,25_little wine_heaven_drink little_lord god,0.4909917
mungyeong-0513,0,0_praise_sorrow_god_soul,0.0
yeonggwang-0225,22,22_weaving song_song weaving_fairy_sound dragon,0.58046293
seosan-0204,0,0_praise_sorrow_god_soul,0.0
sinan-0721,0,0_praise_sorrow_god_soul,0.0
inje-0209,0,0_praise_sorrow_god_soul,0.0
yeonggwang-0411,0,0_praise_sorrow_god_soul,0.0
yeongcheon-0223,0,0_praise_sorrow_god_soul,0.0
muju-0713,0,0_praise_sorrow_god_soul,0.0
damyang-0417,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,0.5031468
hwacheon-0917,0,0_praise_sorrow_god_soul,0.0
dalseong-0308,0,0_praise_sorrow_god_soul,0.0
dalseong-0213,9,9_lullaby lullaby_lullaby_sleeping lullaby_lullaby sleeping,0.5162702
eumseong-0512,0,0_praise_sorrow_god_soul,0.0
sancheong-0118,12,12_dear maiden_praise_roses_joyful,1.0
gwangyang-0108,8,8_holy evening_wreath_praise god_evening good,0.7034082
chilgok-0403,22,22_weaving song_song weaving_fairy_sound dragon,0.5097367
cheongsong-0228,0,0_praise_sorrow_god_soul,0.0
gyeongsan-0703,0,0_praise_sorrow_god_soul,0.0
yeocheon-0231,0,0_praise_sorrow_god_soul,0.0
hongcheon-1312,0,0_praise_sorrow_god_soul,0.0
wando-0233,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,0.76690274
gimje-0508,0,0_praise_sorrow_god_soul,0.0
gyeongju-0210,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,1.0
damyang-0419,0,0_praise_sorrow_god_soul,0.0
yeonggwang-0519,0,0_praise_sorrow_god_soul,0.0
gn.goseong-0602,0,0_praise_sorrow_god_soul,0.0
jinan-0605,23,23_spindle_spinning_rooster_spin,1.0
milyang-1008,0,0_praise_sorrow_god_soul,0.0
pyeongchang-1112,0,0_praise_sorrow_god_soul,0.0
goheung-0114,0,0_praise_sorrow_god_soul,0.0
wando-0520,0,0_praise_sorrow_god_soul,0.0
goesan-0120,23,23_spindle_spinning_rooster_spin,1.0
yangyang-2207,3,3_farming_harvest_crescent moon_moon crescent,1.0
jeongseon-1406,24,24_rice cake_rice fields_arirang arariyo_sangju,1.0
namwon-0313,0,0_praise_sorrow_god_soul,0.0
yeongyang-0120,0,0_praise_sorrow_god_soul,0.0
geochang-0222,12,12_dear maiden_praise_roses_joyful,1.0
sangju-1409,0,0_praise_sorrow_god_soul,0.0
seongju-0303,22,22_weaving song_song weaving_fairy_sound dragon,1.0
gokseong-0106,26,26_beautiful hay_mowed hay_hay_sheepfold,1.0
bonghwa-0204,0,0_praise_sorrow_god_soul,0.0
hwacheon-0216,0,0_praise_sorrow_god_soul,0.0
yeonggwang-0420,25,25_little wine_heaven_drink little_lord god,1.0
yeongwol-0306,0,0_praise_sorrow_god_soul,0.0
ulreung-0223,0,0_praise_sorrow_god_soul,0.0
icheon-0410,0,0_praise_sorrow_god_soul,0.0
bonghwa-0707,0,0_praise_sorrow_god_soul,0.0
bonghwa-0720,0,0_praise_sorrow_god_soul,0.0
yeongil-0332,24,24_rice cake_rice fields_arirang arariyo_sangju,0.9336714
jindo-0545,23,23_spindle_spinning_rooster_spin,1.0
cheolwon-0813,0,0_praise_sorrow_god_soul,0.0
muju-0441,0,0_praise_sorrow_god_soul,0.0
jeongseon-1316,0,0_praise_sorrow_god_soul,0.0
hampyeong-0439,24,24_rice cake_rice fields_arirang arariyo_sangju,1.0
seongju-0336,0,0_praise_sorrow_god_soul,0.0
cheolwon-1212,0,0_praise_sorrow_god_soul,0.0
hampyeong-0428,0,0_praise_sorrow_god_soul,0.0
jangheung-0229,0,0_praise_sorrow_god_soul,0.0
goheung-0113,24,24_rice cake_rice fields_arirang arariyo_sangju,1.0
eumseong-0528,0,0_praise_sorrow_god_soul,0.0
hampyeong-0602,13,13_lullaby baby_lullaby_lullaby lullaby_lullaby little,0.3393184
yecheon-0704,0,0_praise_sorrow_god_soul,0.0
imsil-0520,0,0_praise_sorrow_god_soul,0.0
sangju-0820,0,0_praise_sorrow_god_soul,0.0
yeongdeok-0333,0,0_praise_sorrow_god_soul,0.0
cheongsong-0521,0,0_praise_sorrow_god_soul,0.0
bonghwa-0706,0,0_praise_sorrow_god_soul,0.0
dalseong-0531,0,0_praise_sorrow_god_soul,0.0
seocheon-0202,14,14_mandarin ducks_longing_mandarin_giyeok,1.0
gimje-0518,0,0_praise_sorrow_god_soul,0.0
yanggu-0716,0,0_praise_sorrow_god_soul,0.0
seungju-0203,23,23_spindle_spinning_rooster_spin,0.50592226
wando-0523,0,0_praise_sorrow_god_soul,0.0
goheung-0408,0,0_praise_sorrow_god_soul,0.0
bonghwa-0614,0,0_praise_sorrow_god_soul,0.0
gochang-0525,0,0_praise_sorrow_god_soul,0.0
seongju-0629,9,9_lullaby lullaby_lullaby_sleeping lullaby_lullaby sleeping,0.70643425
yeonggwang-0614,25,25_little wine_heaven_drink little_lord god,1.0
gw.goseong-0516,0,0_praise_sorrow_god_soul,0.0
yangyang-0511,0,0_praise_sorrow_god_soul,0.0
geumreung-0135,0,0_praise_sorrow_god_soul,0.0
uljin-1002,0,0_praise_sorrow_god_soul,0.0
naju-0219,0,0_praise_sorrow_god_soul,0.0
buan-0615,0,0_praise_sorrow_god_soul,0.0
geumsan-0806,0,0_praise_sorrow_god_soul,0.0
muan-0704,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,1.0
hampyeong-0408,0,0_praise_sorrow_god_soul,0.0
hoengseong-0425,3,3_farming_harvest_crescent moon_moon crescent,1.0
jindo-0523,23,23_spindle_spinning_rooster_spin,1.0
bonghwa-0403,0,0_praise_sorrow_god_soul,0.0
pyeongchang-0806,0,0_praise_sorrow_god_soul,0.0
yeongdeok-0208,0,0_praise_sorrow_god_soul,0.0
sinan-1013,0,0_praise_sorrow_god_soul,0.0
sinan-0314,0,0_praise_sorrow_god_soul,0.0
yeongdeok-0207,22,22_weaving song_song weaving_fairy_sound dragon,1.0
samcheok-1207,0,0_praise_sorrow_god_soul,0.0
yecheon-0422,0,0_praise_sorrow_god_soul,0.0
gangjin-0601,0,0_praise_sorrow_god_soul,0.0
sinan-0427,0,0_praise_sorrow_god_soul,0.0
seungju-0304,0,0_praise_sorrow_god_soul,0.0
tongyeong-0413,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,1.0
yeongam-0224,0,0_praise_sorrow_god_soul,0.0
gangjin-0602,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,1.0
samcheok-1104,0,0_praise_sorrow_god_soul,0.0
jungwon-0334,0,0_praise_sorrow_god_soul,0.0
haenam-0127,0,0_praise_sorrow_god_soul,0.0
geumreung-0433,24,24_rice cake_rice fields_arirang arariyo_sangju,0.5159428
muju-0704,0,0_praise_sorrow_god_soul,0.0
gn.goseong-0519,0,0_praise_sorrow_god_soul,0.0
geochang-0315,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,1.0
jinan-0603,0,0_praise_sorrow_god_soul,0.0
gangjin-0618,0,0_praise_sorrow_god_soul,0.0
gangjin-0716,24,24_rice cake_rice fields_arirang arariyo_sangju,0.5887673
yeocheon-0327,0,0_praise_sorrow_god_soul,0.0
bonghwa-0311,9,9_lullaby lullaby_lullaby_sleeping lullaby_lullaby sleeping,1.0
gangjin-0312,22,22_weaving song_song weaving_fairy_sound dragon,1.0
yeonggwang-0609,0,0_praise_sorrow_god_soul,0.0
hapcheon-0516,0,0_praise_sorrow_god_soul,0.0
gangjin-0626,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,1.0
tongyeong-0304,0,0_praise_sorrow_god_soul,0.0
damyang-0122,0,0_praise_sorrow_god_soul,0.0
haenam-0411,0,0_praise_sorrow_god_soul,0.0
muan-0155,0,0_praise_sorrow_god_soul,0.0
gangjin-0212,0,0_praise_sorrow_god_soul,0.0
yeongil-0524,0,0_praise_sorrow_god_soul,0.0
geumreung-0206,0,0_praise_sorrow_god_soul,0.0
gyeongju-0211,20,20_lullaby lullaby_lullaby_lullaby baby_sleep lullaby,1.0
