id,assigned_topic,topic_label,top_topic_prob
cheolwon-1212,2,2_married life_marriage_sister law_married,0.5269701
hampyeong-0428,7,7_wreath_bride_flower_ribbon,0.13677414
jangheung-0229,11,11_cheerful_joyful_dear mother_house,0.3723034
goheung-0113,12,12_beer_drink_bring_chamber,0.114619635
eumseong-0528,11,11_cheerful_joyful_dear mother_house,0.47733963
hampyeong-0602,10,10_flowers bloom_flowers_blooming_flower,0.5410997
yecheon-0704,2,2_married life_marriage_sister law_married,0.42585683
imsil-0520,2,2_married life_marriage_sister law_married,0.45295438
sangju-0820,15,15_rice_husband_cousin_family,0.109318
yeongdeok-0333,15,15_rice_husband_cousin_family,0.22436705
cheongsong-0521,7,7_wreath_bride_flower_ribbon,0.15584147
bonghwa-0706,13,13_maiden_thirty_honey_wife,0.4843825
dalseong-0531,2,2_married life_marriage_sister law_married,0.36962265
seocheon-0202,14,14_wind_bamboo_parents_drum,0.1302715
gimje-0518,14,14_wind_bamboo_parents_drum,0.41076145
yanggu-0716,2,2_married life_marriage_sister law_married,0.4502455
seungju-0203,5,5_older brother_brother brother_cousin_brother,0.14293279
wando-0523,12,12_beer_drink_bring_chamber,0.48557648
goheung-0408,12,12_beer_drink_bring_chamber,0.20774797
bonghwa-0614,10,10_flowers bloom_flowers_blooming_flower,0.29871565
gochang-0525,15,15_rice_husband_cousin_family,0.49473763
seongju-0629,10,10_flowers bloom_flowers_blooming_flower,0.14934908
yeonggwang-0614,9,9_altar_servant_maiden_dearest,0.21462631
gw.goseong-0516,2,2_married life_marriage_sister law_married,0.5486727
yangyang-0511,2,2_married life_marriage_sister law_married,0.5591908
geumreung-0135,2,2_married life_marriage_sister law_married,0.3167516
uljin-1002,0,0_grandmother_mother law_sister law_father mother,0.0
naju-0219,17,17_wedding_bride_garden_meadow,0.19962677
buan-0615,10,10_flowers bloom_flowers_blooming_flower,0.32032126
geumsan-0806,1,1_wedding_bride_marriage_groom,0.1161066
muan-0704,7,7_wreath_bride_flower_ribbon,0.20440358
hampyeong-0408,4,4_horses_horse_ride_barn,0.2965098
hoengseong-0425,5,5_older brother_brother brother_cousin_brother,0.36817116
jindo-0523,21,21_rooster_pillow_neck_handkerchief,0.4989021
bonghwa-0403,2,2_married life_marriage_sister law_married,0.37292847
pyeongchang-0806,2,2_married life_marriage_sister law_married,0.40565807
yeongdeok-0208,21,21_rooster_pillow_neck_handkerchief,0.21078265
sinan-1013,23,23_cheerful_village_forest_trees,0.6102192
sinan-0314,23,23_cheerful_village_forest_trees,0.16815361
