id	assigned_topic	topic_label	lang
young_wedding_both_407	116	116_lullaby_lullaby lullaby_lullaby baby_child lullaby	nl
young_wedding_both_408	125	125_joy sorrow_melody unknown_comfort heart_grant happiness	nl
young_wedding_both_409	121	121_hymn_praise honor_heaven blessing_charms	nl
young_wedding_both_410	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_411	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_412	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_413	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_414	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_415	124	124_horse god_little horse_altar_wife little	nl
young_wedding_both_416	140	140_hay_pasture_little grandmother_grass little	nl
young_wedding_both_417	127	127_candle_candles_naughty_home morning	nl
young_wedding_both_418	127	127_candle_candles_naughty_home morning	nl
young_wedding_both_419	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_420	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_421	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_422	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_423	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_424	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_425	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_426	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_427	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_429	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_430	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_431	81	81_candles_generous evening_solemnly_father dear	nl
young_wedding_both_432	99	99_beloved little_beloved girl_lord little_dear andulka	nl
young_wedding_both_433	118	118_golden maiden_little wreath_nightingale_dove dear	nl
young_wedding_both_434	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_435	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_436	34	34_joy_leaving dear_dear golden_dear mother	nl
young_wedding_both_438	144	144_horseback_farmer_emperor_bowing	nl
young_wedding_both_439	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_440	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_441	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_442	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_443	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_444	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_445	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_446	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_447	118	118_golden maiden_little wreath_nightingale_dove dear	nl
young_wedding_both_448	127	127_candle_candles_naughty_home morning	nl
young_wedding_both_449	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_450	115	115_joyful wedding_dear mother_little horses_mother gave	nl
young_wedding_both_451	121	121_hymn_praise honor_heaven blessing_charms	nl
young_wedding_both_452	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_454	81	81_candles_generous evening_solemnly_father dear	nl
young_wedding_both_455	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_456	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_457	127	127_candle_candles_naughty_home morning	nl
young_wedding_both_458	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_459	125	125_joy sorrow_melody unknown_comfort heart_grant happiness	nl
young_wedding_both_461	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_462	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_463	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_464	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_465	125	125_joy sorrow_melody unknown_comfort heart_grant happiness	nl
young_wedding_both_466	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_467	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_468	115	115_joyful wedding_dear mother_little horses_mother gave	nl
young_wedding_both_469	121	121_hymn_praise honor_heaven blessing_charms	nl
young_wedding_both_471	142	142_little bouquet_dear ones_soldiers_little feet	nl
young_wedding_both_472	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_474	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_475	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_476	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_477	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_478	135	135_slave_little hop_child lullaby_sisters	nl
young_wedding_both_479	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_480	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_481	123	123_praise joyful_joyful spirit_joy rejoice_celebration	nl
young_wedding_both_482	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_483	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	nl
young_wedding_both_484	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_485	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_486	23	23_welcome wedding_dear bride_wedding celebration_wedding	nl
young_wedding_both_487	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_488	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_489	127	127_candle_candles_naughty_home morning	nl
young_wedding_both_490	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_491	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_492	114	114_dear bride_bride_wedding celebration_marriage	nl
young_wedding_both_493	118	118_golden maiden_little wreath_nightingale_dove dear	nl
young_wedding_both_494	94	94_little roses_bells_little lady_ran away	nl
young_wedding_both_495	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_496	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_497	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_498	121	121_hymn_praise honor_heaven blessing_charms	nl
young_wedding_both_499	62	62_delights_love faithfulness_bride bridegroom_love beloved	nl
young_wedding_both_500	0	0_midsummer_mother grave_hay_rise dear	nl
young_wedding_both_501	62	62_delights_love faithfulness_bride bridegroom_love beloved	nl
young_wedding_both_502	62	62_delights_love faithfulness_bride bridegroom_love beloved	nl
Pod_395	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_396	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1404	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1405	124	124_horse god_little horse_altar_wife little	uk
Pod_1406	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1407	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1408	55	55_jinju_mandarin ducks_mandarin_geogyeo body	uk
Pod_1409	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1410	127	127_candle_candles_naughty_home morning	uk
Pod_1411	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1412	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1413	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1414	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1415	34	34_joy_leaving dear_dear golden_dear mother	uk
Pod_1416	123	123_praise joyful_joyful spirit_joy rejoice_celebration	uk
Pod_1417	118	118_golden maiden_little wreath_nightingale_dove dear	uk
Pod_1418	110	110_comfort heart_dwell_perished_beloved walking	uk
Pod_1419	127	127_candle_candles_naughty_home morning	uk
Pod_1420	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1421	96	96_god born_sailing sea_miracle_bethlehem	uk
Pod_1422	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1423	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1424	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1425	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1426	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1427	127	127_candle_candles_naughty_home morning	uk
Pod_1428	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1429	60	60_bridesmaid_bridesmaids_farewell dear_little wine	uk
Pod_1430	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1431	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1432	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1433	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1434	140	140_hay_pasture_little grandmother_grass little	uk
Pod_1435	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1436	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1437	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1438	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1439	101	101_little maiden_golden maiden_little dove_farmer wife	uk
Pod_1440	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1441	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1442	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1443	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1444	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1445	118	118_golden maiden_little wreath_nightingale_dove dear	uk
Pod_1446	120	120_gentle little_dear brothers_fly little_dear daddy	uk
Pod_1447	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1448	43	43_joyful wedding_dear bride_bridegroom bride_groom bride	uk
Pod_1449	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1450	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1451	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1452	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1453	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1454	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1455	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1456	44	44_sister law_brother married_brother law_life married	uk
Pod_1457	94	94_little roses_bells_little lady_ran away	uk
Pod_1458	78	78_beloved girl_wife beautiful_heartfelt_making love	uk
Pod_1459	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1460	85	85_violet_comfort heart_peacock feathers_little heart	uk
Pod_1461	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1462	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1463	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1464	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1465	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1466	60	60_bridesmaid_bridesmaids_farewell dear_little wine	uk
Pod_1467	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1468	60	60_bridesmaid_bridesmaids_farewell dear_little wine	uk
Pod_1470	115	115_joyful wedding_dear mother_little horses_mother gave	uk
Pod_1471	115	115_joyful wedding_dear mother_little horses_mother gave	uk
Pod_1472	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1473	133	133_little horses_whip_poppy_love little	uk
Pod_1474	141	141_yangsan_jade railing_northern fairy_loom jade	uk
Pod_1475	143	143_crow_fate life_fate_good fate	uk
Pod_1476	115	115_joyful wedding_dear mother_little horses_mother gave	uk
Pod_1477	55	55_jinju_mandarin ducks_mandarin_geogyeo body	uk
Pod_1478	118	118_golden maiden_little wreath_nightingale_dove dear	uk
Pod_1479	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1480	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1481	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1482	133	133_little horses_whip_poppy_love little	uk
Pod_1483	144	144_horseback_farmer_emperor_bowing	uk
Pod_1484	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1485	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1486	124	124_horse god_little horse_altar_wife little	uk
Pod_1487	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1488	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1489	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1490	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1491	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1492	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1493	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1494	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1495	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1496	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1497	73	73_bagpipes_maids_home wife_men little	uk
Pod_1498	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1499	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1500	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1501	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1503	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1504	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1505	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1506	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1507	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1508	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1509	94	94_little roses_bells_little lady_ran away	uk
Pod_1510	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1511	62	62_delights_love faithfulness_bride bridegroom_love beloved	uk
Pod_1512	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1513	137	137_horses_rye_buns_buy horse	uk
Pod_1514	137	137_horses_rye_buns_buy horse	uk
Pod_1515	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1516	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1517	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1518	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1519	124	124_horse god_little horse_altar_wife little	uk
Pod_1520	123	123_praise joyful_joyful spirit_joy rejoice_celebration	uk
Pod_1521	123	123_praise joyful_joyful spirit_joy rejoice_celebration	uk
Pod_1522	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1523	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1524	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1525	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1526	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1527	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1528	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1529	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1530	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1531	115	115_joyful wedding_dear mother_little horses_mother gave	uk
Pod_1532	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1533	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1534	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1535	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1536	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1537	85	85_violet_comfort heart_peacock feathers_little heart	uk
Pod_1538	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1539	129	129_beloved dear_loved faithfully_silent dear_dear andulka	uk
Pod_1540	115	115_joyful wedding_dear mother_little horses_mother gave	uk
Pod_1541	38	38_dear jeníček_dove little_rye little_grove dear	uk
Pod_1542	137	137_horses_rye_buns_buy horse	uk
Pod_1543	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1544	101	101_little maiden_golden maiden_little dove_farmer wife	uk
Pod_1545	138	138_korean folk_white feathers_home bowed_raft	uk
Pod_1546	138	138_korean folk_white feathers_home bowed_raft	uk
Pod_1547	118	118_golden maiden_little wreath_nightingale_dove dear	uk
Pod_1548	94	94_little roses_bells_little lady_ran away	uk
Pod_1549	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1550	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1551	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1552	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1553	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1554	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1555	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1556	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1557	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1558	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1559	65	65_saint nicholas_nicholas saint_nicholas good_bring little	uk
Pod_1560	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1561	103	103_dog went_went herd_whistled_nest forest	uk
Pod_1562	103	103_dog went_went herd_whistled_nest forest	uk
Pod_1563	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1564	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1565	133	133_little horses_whip_poppy_love little	uk
Pod_1566	124	124_horse god_little horse_altar_wife little	uk
Pod_1567	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1568	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1569	123	123_praise joyful_joyful spirit_joy rejoice_celebration	uk
Pod_1570	78	78_beloved girl_wife beautiful_heartfelt_making love	uk
Pod_1571	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1572	130	130_mourn_hurts mother_little soldier_thorns	uk
Pod_1573	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1574	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1575	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1576	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1577	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1578	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1579	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1580	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1581	86	86_little stars_little honzík_little sun_ladybug	uk
Pod_1582	135	135_slave_little hop_child lullaby_sisters	uk
Pod_1583	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1584	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1585	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1586	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1587	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1588	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1589	112	112_tended herd_plow_slave tended_manor	uk
Pod_1590	129	129_beloved dear_loved faithfully_silent dear_dear andulka	uk
Pod_1591	120	120_gentle little_dear brothers_fly little_dear daddy	uk
Pod_1592	127	127_candle_candles_naughty_home morning	uk
Pod_1593	142	142_little bouquet_dear ones_soldiers_little feet	uk
Pod_1594	115	115_joyful wedding_dear mother_little horses_mother gave	uk
Pod_1595	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1596	128	128_die young_green trees_want die_andong	uk
Pod_1597	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1598	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1599	33	33_northern fairy_fairy_nang river_nan river	uk
Pod_1600	33	33_northern fairy_fairy_nang river_nan river	uk
Pod_1601	115	115_joyful wedding_dear mother_little horses_mother gave	uk
Pod_1602	127	127_candle_candles_naughty_home morning	uk
Pod_1603	135	135_slave_little hop_child lullaby_sisters	uk
Pod_1604	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1605	129	129_beloved dear_loved faithfully_silent dear_dear andulka	uk
Pod_1606	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1607	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1608	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1609	115	115_joyful wedding_dear mother_little horses_mother gave	uk
Pod_1610	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1611	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1612	73	73_bagpipes_maids_home wife_men little	uk
Pod_1613	120	120_gentle little_dear brothers_fly little_dear daddy	uk
Pod_1614	100	100_did spruce_spruce old_dry spruce_forest dry	uk
Pod_1615	138	138_korean folk_white feathers_home bowed_raft	uk
Pod_1616	0	0_midsummer_mother grave_hay_rise dear	uk
Pod_1639	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_50	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_51	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_52	127	127_candle_candles_naughty_home morning	uk
Vol_53	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_54	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_55	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_56	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_57	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_58	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_59	101	101_little maiden_golden maiden_little dove_farmer wife	uk
Vol_60	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_61	127	127_candle_candles_naughty_home morning	uk
Vol_62	120	120_gentle little_dear brothers_fly little_dear daddy	uk
Vol_63	111	111_lord praise_praise_praise lord_cheerful song	uk
Vol_64	111	111_lord praise_praise_praise lord_cheerful song	uk
Vol_65	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_66	122	122_mocking_squirrel_laughed_don laugh	uk
Vol_67	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_68	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_69	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_70	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_71	101	101_little maiden_golden maiden_little dove_farmer wife	uk
Vol_72	133	133_little horses_whip_poppy_love little	uk
Vol_73	122	122_mocking_squirrel_laughed_don laugh	uk
Vol_74	55	55_jinju_mandarin ducks_mandarin_geogyeo body	uk
Vol_75	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_76	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_77	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_78	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_79	65	65_saint nicholas_nicholas saint_nicholas good_bring little	uk
Vol_80	86	86_little stars_little honzík_little sun_ladybug	uk
Vol_81	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_82	130	130_mourn_hurts mother_little soldier_thorns	uk
Vol_83	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_84	127	127_candle_candles_naughty_home morning	uk
Vol_85	81	81_candles_generous evening_solemnly_father dear	uk
Vol_87	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_88	129	129_beloved dear_loved faithfully_silent dear_dear andulka	uk
Vol_89	137	137_horses_rye_buns_buy horse	uk
Vol_90	50	50_saint peter_sinterklaas_caroling_geese	uk
Vol_91	0	0_midsummer_mother grave_hay_rise dear	uk
Vol_116	137	137_horses_rye_buns_buy horse	uk
Vol_117	65	65_saint nicholas_nicholas saint_nicholas good_bring little	uk
