id	assigned_topic	topic_label	lang
young_wedding_both_435	34	34_maids_husband home_husband_heaven	nl
young_wedding_both_436	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_438	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_439	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_440	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_441	15	15_bridegroom_altar_bridesmaids_maid	nl
young_wedding_both_442	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_443	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_444	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_445	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_446	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_447	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_448	35	35_honzíček_monastery_maidens young_set beloved	nl
young_wedding_both_449	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_450	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_451	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_452	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_454	0	0_fate_weaving_wind_song	nl
young_wedding_both_455	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_456	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_457	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_458	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_459	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_461	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_462	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_463	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_464	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_465	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_466	0	0_fate_weaving_wind_song	nl
young_wedding_both_467	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_468	35	35_honzíček_monastery_maidens young_set beloved	nl
young_wedding_both_469	0	0_fate_weaving_wind_song	nl
young_wedding_both_471	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_472	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_474	0	0_fate_weaving_wind_song	nl
young_wedding_both_475	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_476	34	34_maids_husband home_husband_heaven	nl
young_wedding_both_477	0	0_fate_weaving_wind_song	nl
young_wedding_both_478	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_479	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_480	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_481	0	0_fate_weaving_wind_song	nl
young_wedding_both_482	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_483	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_484	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_485	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_486	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_487	0	0_fate_weaving_wind_song	nl
young_wedding_both_488	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	nl
young_wedding_both_489	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_490	0	0_fate_weaving_wind_song	nl
young_wedding_both_491	0	0_fate_weaving_wind_song	nl
young_wedding_both_492	20	20_bridegroom bride_bride_wedding_wedding feast	nl
young_wedding_both_493	0	0_fate_weaving_wind_song	nl
young_wedding_both_494	0	0_fate_weaving_wind_song	nl
young_wedding_both_495	0	0_fate_weaving_wind_song	nl
young_wedding_both_496	0	0_fate_weaving_wind_song	nl
young_wedding_both_497	30	30_saint nicholas_nicholas saint_nicholas good_child golden	nl
young_wedding_both_498	35	35_honzíček_monastery_maidens young_set beloved	nl
young_wedding_both_499	30	30_saint nicholas_nicholas saint_nicholas good_child golden	nl
young_wedding_both_500	0	0_fate_weaving_wind_song	nl
young_wedding_both_501	35	35_honzíček_monastery_maidens young_set beloved	nl
young_wedding_both_502	0	0_fate_weaving_wind_song	nl
Pod_395	0	0_fate_weaving_wind_song	uk
Pod_396	0	0_fate_weaving_wind_song	uk
Pod_1404	0	0_fate_weaving_wind_song	uk
Pod_1405	0	0_fate_weaving_wind_song	uk
Pod_1406	0	0_fate_weaving_wind_song	uk
Pod_1407	0	0_fate_weaving_wind_song	uk
Pod_1408	0	0_fate_weaving_wind_song	uk
Pod_1409	0	0_fate_weaving_wind_song	uk
Pod_1410	0	0_fate_weaving_wind_song	uk
Pod_1411	0	0_fate_weaving_wind_song	uk
Pod_1412	0	0_fate_weaving_wind_song	uk
Pod_1413	0	0_fate_weaving_wind_song	uk
Pod_1414	0	0_fate_weaving_wind_song	uk
Pod_1415	34	34_maids_husband home_husband_heaven	uk
Pod_1416	0	0_fate_weaving_wind_song	uk
Pod_1417	0	0_fate_weaving_wind_song	uk
Pod_1418	0	0_fate_weaving_wind_song	uk
Pod_1419	20	20_bridegroom bride_bride_wedding_wedding feast	uk
Pod_1420	0	0_fate_weaving_wind_song	uk
Pod_1421	0	0_fate_weaving_wind_song	uk
Pod_1422	0	0_fate_weaving_wind_song	uk
Pod_1423	0	0_fate_weaving_wind_song	uk
Pod_1424	0	0_fate_weaving_wind_song	uk
Pod_1425	20	20_bridegroom bride_bride_wedding_wedding feast	uk
Pod_1426	5	5_drowned_small tears_young cossack_sorrow	uk
Pod_1427	0	0_fate_weaving_wind_song	uk
Pod_1428	0	0_fate_weaving_wind_song	uk
Pod_1429	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Pod_1430	0	0_fate_weaving_wind_song	uk
Pod_1431	20	20_bridegroom bride_bride_wedding_wedding feast	uk
Pod_1432	0	0_fate_weaving_wind_song	uk
Pod_1433	0	0_fate_weaving_wind_song	uk
Pod_1434	0	0_fate_weaving_wind_song	uk
Pod_1435	0	0_fate_weaving_wind_song	uk
Pod_1436	0	0_fate_weaving_wind_song	uk
Pod_1437	0	0_fate_weaving_wind_song	uk
Pod_1438	0	0_fate_weaving_wind_song	uk
Pod_1439	24	24_lullaby baby_baby lullaby_lullaby little_lullaby	uk
Pod_1440	0	0_fate_weaving_wind_song	uk
Pod_1441	0	0_fate_weaving_wind_song	uk
Pod_1442	0	0_fate_weaving_wind_song	uk
Pod_1443	0	0_fate_weaving_wind_song	uk
Pod_1444	0	0_fate_weaving_wind_song	uk
Pod_1445	34	34_maids_husband home_husband_heaven	uk
Pod_1446	0	0_fate_weaving_wind_song	uk
Pod_1447	0	0_fate_weaving_wind_song	uk
Pod_1448	20	20_bridegroom bride_bride_wedding_wedding feast	uk
Pod_1449	0	0_fate_weaving_wind_song	uk
Pod_1450	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Pod_1451	0	0_fate_weaving_wind_song	uk
Pod_1452	0	0_fate_weaving_wind_song	uk
Pod_1453	0	0_fate_weaving_wind_song	uk
Pod_1454	0	0_fate_weaving_wind_song	uk
Pod_1455	0	0_fate_weaving_wind_song	uk
Pod_1456	0	0_fate_weaving_wind_song	uk
Pod_1457	0	0_fate_weaving_wind_song	uk
Pod_1458	0	0_fate_weaving_wind_song	uk
Pod_1459	0	0_fate_weaving_wind_song	uk
Pod_1460	26	26_love sorrow_married dear_god dear_great sorrow	uk
Pod_1461	0	0_fate_weaving_wind_song	uk
Pod_1462	0	0_fate_weaving_wind_song	uk
Pod_1463	0	0_fate_weaving_wind_song	uk
Pod_1464	0	0_fate_weaving_wind_song	uk
Pod_1465	30	30_saint nicholas_nicholas saint_nicholas good_child golden	uk
Pod_1466	0	0_fate_weaving_wind_song	uk
Pod_1467	0	0_fate_weaving_wind_song	uk
Pod_1468	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Pod_1470	15	15_bridegroom_altar_bridesmaids_maid	uk
Pod_1471	15	15_bridegroom_altar_bridesmaids_maid	uk
Pod_1472	0	0_fate_weaving_wind_song	uk
Pod_1473	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	uk
Pod_1474	0	0_fate_weaving_wind_song	uk
Pod_1475	0	0_fate_weaving_wind_song	uk
Pod_1476	0	0_fate_weaving_wind_song	uk
Pod_1477	0	0_fate_weaving_wind_song	uk
Pod_1478	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Pod_1479	0	0_fate_weaving_wind_song	uk
Pod_1480	0	0_fate_weaving_wind_song	uk
Pod_1481	0	0_fate_weaving_wind_song	uk
Pod_1482	0	0_fate_weaving_wind_song	uk
Pod_1483	0	0_fate_weaving_wind_song	uk
Pod_1484	0	0_fate_weaving_wind_song	uk
Pod_1485	0	0_fate_weaving_wind_song	uk
Pod_1486	0	0_fate_weaving_wind_song	uk
Pod_1487	0	0_fate_weaving_wind_song	uk
Pod_1488	15	15_bridegroom_altar_bridesmaids_maid	uk
Pod_1489	0	0_fate_weaving_wind_song	uk
Pod_1490	0	0_fate_weaving_wind_song	uk
Pod_1491	0	0_fate_weaving_wind_song	uk
Pod_1492	0	0_fate_weaving_wind_song	uk
Pod_1493	0	0_fate_weaving_wind_song	uk
Pod_1494	0	0_fate_weaving_wind_song	uk
Pod_1495	0	0_fate_weaving_wind_song	uk
Pod_1496	0	0_fate_weaving_wind_song	uk
Pod_1497	0	0_fate_weaving_wind_song	uk
Pod_1498	0	0_fate_weaving_wind_song	uk
Pod_1499	0	0_fate_weaving_wind_song	uk
Pod_1500	0	0_fate_weaving_wind_song	uk
Pod_1501	0	0_fate_weaving_wind_song	uk
Pod_1503	0	0_fate_weaving_wind_song	uk
Pod_1504	0	0_fate_weaving_wind_song	uk
Pod_1505	0	0_fate_weaving_wind_song	uk
Pod_1506	0	0_fate_weaving_wind_song	uk
Pod_1507	0	0_fate_weaving_wind_song	uk
Pod_1508	0	0_fate_weaving_wind_song	uk
Pod_1509	0	0_fate_weaving_wind_song	uk
Pod_1510	34	34_maids_husband home_husband_heaven	uk
Pod_1511	34	34_maids_husband home_husband_heaven	uk
Pod_1512	0	0_fate_weaving_wind_song	uk
Pod_1513	0	0_fate_weaving_wind_song	uk
Pod_1514	0	0_fate_weaving_wind_song	uk
Pod_1515	0	0_fate_weaving_wind_song	uk
Pod_1516	0	0_fate_weaving_wind_song	uk
Pod_1517	0	0_fate_weaving_wind_song	uk
Pod_1518	0	0_fate_weaving_wind_song	uk
Pod_1519	0	0_fate_weaving_wind_song	uk
Pod_1520	0	0_fate_weaving_wind_song	uk
Pod_1521	0	0_fate_weaving_wind_song	uk
Pod_1522	0	0_fate_weaving_wind_song	uk
Pod_1523	35	35_honzíček_monastery_maidens young_set beloved	uk
Pod_1524	0	0_fate_weaving_wind_song	uk
Pod_1525	34	34_maids_husband home_husband_heaven	uk
Pod_1526	0	0_fate_weaving_wind_song	uk
Pod_1527	35	35_honzíček_monastery_maidens young_set beloved	uk
Pod_1528	0	0_fate_weaving_wind_song	uk
Pod_1529	0	0_fate_weaving_wind_song	uk
Pod_1530	0	0_fate_weaving_wind_song	uk
Pod_1531	0	0_fate_weaving_wind_song	uk
Pod_1532	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Pod_1533	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	uk
Pod_1534	0	0_fate_weaving_wind_song	uk
Pod_1535	0	0_fate_weaving_wind_song	uk
Pod_1536	0	0_fate_weaving_wind_song	uk
Pod_1537	0	0_fate_weaving_wind_song	uk
Pod_1538	0	0_fate_weaving_wind_song	uk
Pod_1539	30	30_saint nicholas_nicholas saint_nicholas good_child golden	uk
Pod_1540	0	0_fate_weaving_wind_song	uk
Pod_1541	0	0_fate_weaving_wind_song	uk
Pod_1542	24	24_lullaby baby_baby lullaby_lullaby little_lullaby	uk
Pod_1543	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Pod_1544	0	0_fate_weaving_wind_song	uk
Pod_1545	0	0_fate_weaving_wind_song	uk
Pod_1546	0	0_fate_weaving_wind_song	uk
Pod_1547	0	0_fate_weaving_wind_song	uk
Pod_1548	0	0_fate_weaving_wind_song	uk
Pod_1549	0	0_fate_weaving_wind_song	uk
Pod_1550	0	0_fate_weaving_wind_song	uk
Pod_1551	0	0_fate_weaving_wind_song	uk
Pod_1552	0	0_fate_weaving_wind_song	uk
Pod_1553	0	0_fate_weaving_wind_song	uk
Pod_1554	0	0_fate_weaving_wind_song	uk
Pod_1555	0	0_fate_weaving_wind_song	uk
Pod_1556	0	0_fate_weaving_wind_song	uk
Pod_1557	0	0_fate_weaving_wind_song	uk
Pod_1558	0	0_fate_weaving_wind_song	uk
Pod_1559	30	30_saint nicholas_nicholas saint_nicholas good_child golden	uk
Pod_1560	0	0_fate_weaving_wind_song	uk
Pod_1561	0	0_fate_weaving_wind_song	uk
Pod_1562	0	0_fate_weaving_wind_song	uk
Pod_1563	0	0_fate_weaving_wind_song	uk
Pod_1564	0	0_fate_weaving_wind_song	uk
Pod_1565	0	0_fate_weaving_wind_song	uk
Pod_1566	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Pod_1567	0	0_fate_weaving_wind_song	uk
Pod_1568	0	0_fate_weaving_wind_song	uk
Pod_1569	0	0_fate_weaving_wind_song	uk
Pod_1570	0	0_fate_weaving_wind_song	uk
Pod_1571	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	uk
Pod_1572	0	0_fate_weaving_wind_song	uk
Pod_1573	0	0_fate_weaving_wind_song	uk
Pod_1574	0	0_fate_weaving_wind_song	uk
Pod_1575	0	0_fate_weaving_wind_song	uk
Pod_1576	0	0_fate_weaving_wind_song	uk
Pod_1577	0	0_fate_weaving_wind_song	uk
Pod_1578	0	0_fate_weaving_wind_song	uk
Pod_1579	0	0_fate_weaving_wind_song	uk
Pod_1580	0	0_fate_weaving_wind_song	uk
Pod_1581	0	0_fate_weaving_wind_song	uk
Pod_1582	18	18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby	uk
Pod_1583	0	0_fate_weaving_wind_song	uk
Pod_1584	0	0_fate_weaving_wind_song	uk
Pod_1585	0	0_fate_weaving_wind_song	uk
Pod_1586	0	0_fate_weaving_wind_song	uk
Pod_1587	0	0_fate_weaving_wind_song	uk
Pod_1588	0	0_fate_weaving_wind_song	uk
Pod_1589	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	uk
Pod_1590	0	0_fate_weaving_wind_song	uk
Pod_1591	0	0_fate_weaving_wind_song	uk
Pod_1592	0	0_fate_weaving_wind_song	uk
Pod_1593	33	33_lullaby lullaby_lullaby_lullaby baby_sleep lullaby	uk
Pod_1594	19	19_lullaby lullaby_lullaby_lullaby baby_baby sleeps	uk
Pod_1595	0	0_fate_weaving_wind_song	uk
Pod_1596	0	0_fate_weaving_wind_song	uk
Pod_1597	0	0_fate_weaving_wind_song	uk
Pod_1598	0	0_fate_weaving_wind_song	uk
Pod_1599	0	0_fate_weaving_wind_song	uk
Pod_1600	0	0_fate_weaving_wind_song	uk
Pod_1601	15	15_bridegroom_altar_bridesmaids_maid	uk
Pod_1602	34	34_maids_husband home_husband_heaven	uk
Pod_1603	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Pod_1604	0	0_fate_weaving_wind_song	uk
Pod_1605	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Pod_1606	0	0_fate_weaving_wind_song	uk
Pod_1607	0	0_fate_weaving_wind_song	uk
Pod_1608	0	0_fate_weaving_wind_song	uk
Pod_1609	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Pod_1610	0	0_fate_weaving_wind_song	uk
Pod_1611	0	0_fate_weaving_wind_song	uk
Pod_1612	34	34_maids_husband home_husband_heaven	uk
Pod_1613	0	0_fate_weaving_wind_song	uk
Pod_1614	0	0_fate_weaving_wind_song	uk
Pod_1615	0	0_fate_weaving_wind_song	uk
Pod_1616	0	0_fate_weaving_wind_song	uk
Pod_1639	0	0_fate_weaving_wind_song	uk
Vol_50	0	0_fate_weaving_wind_song	uk
Vol_51	0	0_fate_weaving_wind_song	uk
Vol_52	0	0_fate_weaving_wind_song	uk
Vol_53	0	0_fate_weaving_wind_song	uk
Vol_54	0	0_fate_weaving_wind_song	uk
Vol_55	0	0_fate_weaving_wind_song	uk
Vol_56	0	0_fate_weaving_wind_song	uk
Vol_57	0	0_fate_weaving_wind_song	uk
Vol_58	0	0_fate_weaving_wind_song	uk
Vol_59	0	0_fate_weaving_wind_song	uk
Vol_60	0	0_fate_weaving_wind_song	uk
Vol_61	0	0_fate_weaving_wind_song	uk
Vol_62	0	0_fate_weaving_wind_song	uk
Vol_63	34	34_maids_husband home_husband_heaven	uk
Vol_64	34	34_maids_husband home_husband_heaven	uk
Vol_65	5	5_drowned_small tears_young cossack_sorrow	uk
Vol_66	0	0_fate_weaving_wind_song	uk
Vol_67	0	0_fate_weaving_wind_song	uk
Vol_68	0	0_fate_weaving_wind_song	uk
Vol_69	0	0_fate_weaving_wind_song	uk
Vol_70	0	0_fate_weaving_wind_song	uk
Vol_71	35	35_honzíček_monastery_maidens young_set beloved	uk
Vol_72	0	0_fate_weaving_wind_song	uk
Vol_73	0	0_fate_weaving_wind_song	uk
Vol_74	0	0_fate_weaving_wind_song	uk
Vol_75	0	0_fate_weaving_wind_song	uk
Vol_76	0	0_fate_weaving_wind_song	uk
Vol_77	0	0_fate_weaving_wind_song	uk
Vol_78	0	0_fate_weaving_wind_song	uk
Vol_79	30	30_saint nicholas_nicholas saint_nicholas good_child golden	uk
Vol_80	0	0_fate_weaving_wind_song	uk
Vol_81	0	0_fate_weaving_wind_song	uk
Vol_82	0	0_fate_weaving_wind_song	uk
Vol_83	0	0_fate_weaving_wind_song	uk
Vol_84	0	0_fate_weaving_wind_song	uk
Vol_85	36	36_village maiden_singing forest_meadow_golden bird	uk
Vol_87	0	0_fate_weaving_wind_song	uk
Vol_88	29	29_bridesmaid_bridesmaids_bid farewell_little kiss	uk
Vol_89	36	36_village maiden_singing forest_meadow_golden bird	uk
Vol_90	0	0_fate_weaving_wind_song	uk
Vol_91	0	0_fate_weaving_wind_song	uk
Vol_116	34	34_maids_husband home_husband_heaven	uk
Vol_117	30	30_saint nicholas_nicholas saint_nicholas good_child golden	uk
