id,assigned_topic,topic_label,top_topic_prob
Pod_1601,15,15_morning_sleeping_jeníček_sing,0.20480064
Pod_1602,8,8_heaven_dear mother_family_father mother,0.32676056
Pod_1603,10,10_church_servant_maiden_dearest,0.17770338
Pod_1604,19,19_road_cross_path_family,0.5438933
Pod_1605,13,13_dove_flowers_meadow_beloved,0.18281612
Pod_1606,6,6_wreath_flower_tear_bride,0.25306526
Pod_1607,6,6_wreath_flower_tear_bride,0.25499958
Pod_1608,6,6_wreath_flower_tear_bride,0.2266372
Pod_1609,19,19_road_cross_path_family,0.22537322
Pod_1610,8,8_heaven_dear mother_family_father mother,0.5319588
Pod_1611,19,19_road_cross_path_family,0.2994684
Pod_1612,11,11_vodka_maiden_wedding_stove,0.4372187
Pod_1613,13,13_dove_flowers_meadow_beloved,0.36601338
Pod_1614,7,7_inside_stove_room_kitchen,0.22041626
Pod_1615,9,9_vodka_wine_drink_bring,0.53355
Pod_1616,11,11_vodka_maiden_wedding_stove,0.32019943
Pod_1639,6,6_wreath_flower_tear_bride,0.2266372
Vol_50,18,18_family_wealth_coming_rich,0.3305989
Vol_51,3,3_bread_bride_guests_wedding,0.24379021
Vol_52,3,3_bread_bride_guests_wedding,0.33326682
Vol_53,3,3_bread_bride_guests_wedding,0.7017131
Vol_54,3,3_bread_bride_guests_wedding,1.0
Vol_55,10,10_church_servant_maiden_dearest,0.39452732
Vol_56,8,8_heaven_dear mother_family_father mother,0.42146543
Vol_57,3,3_bread_bride_guests_wedding,0.52689344
Vol_58,9,9_vodka_wine_drink_bring,0.811666
Vol_59,15,15_morning_sleeping_jeníček_sing,0.7079895
Vol_60,18,18_family_wealth_coming_rich,0.604044
Vol_61,14,14_dance_apron_young girl_beautifully,0.38650638
Vol_62,17,17_braid_hair_tears_mother,0.30877355
Vol_63,19,19_road_cross_path_family,0.5697057
Vol_64,19,19_road_cross_path_family,0.7081371
Vol_65,17,17_braid_hair_tears_mother,0.37976074
Vol_66,17,17_braid_hair_tears_mother,0.4408979
Vol_67,4,4_horses_horse_ride_horns,0.27056304
Vol_68,11,11_vodka_maiden_wedding_stove,0.3527546
Vol_69,19,19_road_cross_path_family,0.40311465
Vol_70,4,4_horses_horse_ride_horns,0.3983141
Vol_71,5,5_brother brother_sister_meal_cousin,0.24110092
Vol_72,17,17_braid_hair_tears_mother,0.21364251
Vol_73,4,4_horses_horse_ride_horns,0.37072438
Vol_74,9,9_vodka_wine_drink_bring,0.42840225
Vol_75,11,11_vodka_maiden_wedding_stove,0.39371252
Vol_76,11,11_vodka_maiden_wedding_stove,0.6985728
Vol_77,0,0_rice_mother law_household_wash,0.0
Vol_78,17,17_braid_hair_tears_mother,0.25652584
Vol_79,3,3_bread_bride_guests_wedding,0.27812546
Vol_80,15,15_morning_sleeping_jeníček_sing,0.8132174
Vol_81,2,2_married life_marriage_married_husband,0.40473145
Vol_82,17,17_braid_hair_tears_mother,0.20576154
Vol_83,3,3_bread_bride_guests_wedding,0.44143566
Vol_84,19,19_road_cross_path_family,0.55678004
Vol_85,17,17_braid_hair_tears_mother,0.532625
Vol_87,11,11_vodka_maiden_wedding_stove,0.34922943
Vol_88,3,3_bread_bride_guests_wedding,0.18499672
Vol_89,6,6_wreath_flower_tear_bride,0.24119912
Vol_90,1,1_wedding_bride_getting married_groom,0.19710198
Vol_91,19,19_road_cross_path_family,0.33785635
Vol_116,17,17_braid_hair_tears_mother,0.16618457
Vol_117,3,3_bread_bride_guests_wedding,0.546737
